date,winning_times,tail_wind,birth_date,country,age
2004-06-08,10.07,-0.5,1980-01-19,USA,24.4027397260274
2004-08-21,10.07,-0.1,1982-10-02,USA,21.9013698630137
2004-08-22,10.07,-1.6,1978-01-14,USA,26.621917808219177
2005-06-14,10.07,1.9,1982-06-10,JAM,23.027397260273972
2005-06-25,10.07,1.7,1980-01-19,USA,25.44931506849315
2005-07-22,10.07,-0.3,1980-01-19,USA,25.523287671232875
2005-07-29,10.07,0.1,1983-07-01,TTO,22.09315068493151
2005-07-08,10.07,-1.0,1976-05-04,SKN,29.197260273972603
2005-07-08,10.07,0.4,1978-11-22,POR,26.643835616438356
2005-10-09,10.07,-0.6,1982-11-16,FRA,22.912328767123288
2006-03-06,10.07,-0.1,1980-01-19,USA,26.145205479452056
2006-04-06,10.07,1.0,1984-08-05,USA,21.682191780821917
2006-11-06,10.07,1.5,1978-05-04,GBR,28.528767123287672
2006-06-23,10.07,-1.2,1982-09-08,USA,23.805479452054794
2006-07-25,10.07,2.0,1984-03-07,AHO,22.397260273972602
2006-03-09,10.07,-0.5,1980-01-19,USA,26.153424657534245
2007-05-26,10.07,-0.4,1986-04-27,USA,21.09315068493151
2007-06-21,10.07,1.9,1983-06-20,USA,24.019178082191782
2007-06-22,10.07,-0.5,1986-04-27,USA,21.167123287671235
2007-07-18,10.07,0.7,1983-06-20,USA,24.09315068493151
2007-07-08,10.07,-1.0,1984-01-01,NOR,23.53150684931507
2007-08-26,10.07,-0.5,1984-09-07,NGR,22.980821917808218
2007-09-09,10.07,1.7,1984-01-01,NOR,23.704109589041096
2007-09-28,10.07,0.0,1982-06-10,JAM,25.317808219178083
2008-04-26,10.07,1.7,1984-05-01,BAH,24.002739726027396
2008-05-17,10.07,0.6,1985-04-24,USA,23.07945205479452
2008-05-24,10.07,1.0,1975-12-20,JAM,32.44931506849315
2008-05-31,10.07,1.9,1986-04-27,USA,22.10958904109589
2008-05-31,10.07,1.7,1977-04-12,USA,31.156164383561645
2008-08-06,10.07,-0.5,1984-11-10,TTO,23.753424657534246
2008-12-06,10.07,1.3,1984-05-01,BAH,24.616438356164384
2008-06-28,10.07,1.7,1985-02-05,USA,23.40821917808219
2008-06-28,10.07,1.6,1985-04-24,USA,23.194520547945206
2008-06-28,10.07,1.6,1984-12-24,USA,23.526027397260275
2008-11-07,10.07,0.4,1976-05-04,SKN,32.534246575342465
2008-11-07,10.07,0.4,1982-06-10,JAM,26.43013698630137
2008-11-07,10.07,0.5,1984-01-01,NOR,24.86849315068493
2008-07-29,10.07,0.0,1986-12-13,USA,21.64109589041096
2008-08-15,10.07,-0.2,1976-05-04,SKN,32.3041095890411
2008-02-09,10.07,0.3,1986-12-13,USA,21.172602739726027
2008-05-09,10.07,-1.3,1985-10-11,JAM,22.59178082191781
2008-09-13,10.07,0.4,1985-10-11,JAM,22.93972602739726
2009-02-05,10.07,0.1,1989-12-26,JAM,19.126027397260273
2009-02-05,10.07,0.1,1985-07-06,TTO,23.602739726027398
2009-05-23,10.07,1.3,1989-04-13,USA,20.123287671232877
2009-07-06,10.07,1.7,1982-11-23,JAM,26.635616438356163
2009-07-06,10.07,1.7,1986-01-31,USA,23.443835616438356
2009-06-20,10.07,0.2,1978-05-04,GBR,31.15068493150685
2009-06-27,10.07,1.1,1982-11-29,JAM,26.594520547945205
2009-06-28,10.07,1.9,1988-12-17,JPN,20.542465753424658
2009-03-07,10.07,-0.3,1982-11-23,JAM,26.304109589041097
2009-03-07,10.07,-0.3,1986-09-09,ANT,22.506849315068493
2009-07-07,10.07,-1.8,1982-11-23,JAM,26.638356164383563
2009-07-17,10.07,-0.2,1985-02-05,USA,24.46027397260274
2009-07-25,10.07,1.1,1983-06-20,USA,26.115068493150684
2009-07-28,10.07,0.1,1984-03-07,AHO,25.40821917808219
2009-08-28,10.07,0.4,1982-11-29,JAM,26.764383561643836
2009-01-09,10.07,-1.5,1982-11-29,JAM,26.13150684931507
2010-07-25,10.07,1.4,1986-09-09,ANT,23.89041095890411
2010-07-25,10.07,0.7,1984-03-07,AHO,26.4
2010-08-13,10.07,-0.4,1989-12-26,JAM,20.643835616438356
2010-08-29,10.07,1.0,1984-01-01,NOR,26.676712328767124
2010-01-09,10.07,-0.3,1985-10-11,JAM,24.263013698630136
2011-04-16,10.07,0.7,1985-04-24,USA,25.994520547945207
2011-06-18,10.07,1.0,1978-05-04,GBR,33.14520547945205
2011-06-23,10.07,1.3,1986-12-13,USA,24.542465753424658
2011-07-19,10.07,0.6,1977-04-12,USA,34.29041095890411
2011-07-21,10.07,0.2,1991-01-31,QAT,20.482191780821918
2011-07-22,10.07,0.3,1992-02-27,FRA,19.410958904109588
2011-07-22,10.07,1.0,1984-01-01,NOR,27.572602739726026
2011-07-29,10.07,2.0,1992-02-27,FRA,19.43013698630137
2011-08-13,10.07,1.0,1977-10-14,TTO,33.85205479452055
2011-09-15,10.07,0.8,1976-05-04,SKN,35.38904109589041
2012-04-21,10.07,0.8,1989-11-10,CAY,22.46027397260274
2012-05-19,10.07,0.4,1986-08-20,USA,25.764383561643836
2012-05-20,10.07,1.5,1984-10-05,TTO,27.64109589041096
2012-02-06,10.07,1.3,1985-04-24,USA,26.805479452054794
2012-06-29,10.07,1.0,1981-02-10,JAM,31.4027397260274
2012-06-29,10.07,1.1,1981-02-10,JAM,31.4027397260274
2012-04-08,10.07,1.3,1992-10-06,JPN,19.517808219178082
2012-08-30,10.07,1.4,1990-11-06,FRA,21.83013698630137
2012-02-09,10.07,0.1,1976-05-04,SKN,35.79178082191781
2013-04-05,10.07,0.2,1977-04-12,USA,36.00547945205479
2013-11-05,10.07,1.1,1992-05-27,CAN,21.457534246575342
2013-12-05,10.07,1.6,1993-05-03,USA,20.605479452054794
2013-06-06,10.07,0.8,1976-05-04,SKN,37.11506849315069
2013-06-20,10.07,0.5,1989-05-04,JAM,24.145205479452056
2013-06-20,10.07,0.5,1988-04-25,JAM,25.16986301369863
2013-06-21,10.07,0.6,1990-11-06,FRA,22.638356164383563
2013-06-30,10.07,0.8,1985-04-24,USA,28.202739726027396
2013-05-07,10.07,1.7,1991-12-15,JAM,21.40821917808219
2013-10-07,10.07,0.2,1992-10-01,JAM,21.03013698630137
2013-07-13,10.07,1.8,1990-05-04,USA,23.208219178082192
2013-07-17,10.07,0.0,1984-01-01,NOR,29.561643835616437
2013-07-19,10.07,-0.4,1985-04-24,USA,28.254794520547946
2013-02-08,10.07,1.0,1986-09-26,GER,26.389041095890413
2013-10-08,10.07,-0.4,1986-08-21,JAM,27.15068493150685
2013-08-29,10.07,-0.3,1986-01-31,USA,27.594520547945205
2013-06-09,10.07,0.6,1976-05-04,SKN,37.12328767123287
2014-12-04,10.07,1.1,1985-05-25,RSA,29.54794520547945
2014-04-19,10.07,1.6,1988-02-23,ZIM,26.16986301369863
2014-10-05,10.07,1.5,1985-04-28,GER,29.457534246575342
2014-05-06,10.07,0.4,1993-06-10,GBR,20.91780821917808
2014-06-13,10.07,1.8,1992-05-27,CAN,22.06027397260274
2014-06-27,10.07,1.7,1991-04-07,USA,23.23835616438356
2014-05-07,10.07,1.2,1995-10-07,USA,18.594520547945205
2014-11-07,10.07,0.3,1976-05-04,SKN,38.536986301369865
2014-07-28,10.07,0.7,1993-06-10,GBR,21.145205479452056
2014-11-08,10.07,0.4,1984-10-04,NGR,30.115068493150684
2014-08-28,10.07,-0.3,1982-11-23,JAM,31.783561643835615
2014-02-09,10.07,-0.4,1982-10-02,USA,31.378082191780823
2014-02-09,10.07,-0.7,1992-10-01,JAM,21.372602739726027
2014-02-09,10.07,-0.7,1982-11-23,JAM,31.235616438356164
2014-07-09,10.07,0.7,1985-10-11,JAM,28.76164383561644
2015-05-15,10.07,0.9,1985-10-11,JAM,29.610958904109587
2015-05-16,10.07,1.9,1993-12-30,JAM,21.389041095890413
2015-05-16,10.07,1.9,1993-05-19,USA,22.005479452054793
2015-04-06,10.07,-0.3,1993-01-07,JAM,22.257534246575343
2015-04-06,10.07,0.9,1976-05-04,SKN,38.94794520547945
2015-10-06,10.07,0.9,1994-10-01,USA,21.027397260273972
2015-10-06,10.07,1.4,1995-09-23,USA,20.04931506849315
2015-06-25,10.07,1.3,1995-09-23,USA,19.767123287671232
2015-06-26,10.07,0.0,1992-09-21,USA,22.775342465753425
2015-03-07,10.07,0.6,1994-10-11,CAN,20.416438356164385
2015-11-07,10.07,0.7,1990-11-06,FRA,25.019178082191782
2015-11-07,10.07,1.4,1989-11-10,CAY,26.008219178082193
2015-07-22,10.07,1.1,1987-07-20,BAR,28.024657534246575
2015-07-24,10.07,-0.8,1985-07-13,USA,30.04931506849315
2015-07-08,10.07,1.9,1990-07-19,JAM,24.986301369863014
2015-06-09,10.07,-1.1,1991-01-31,QAT,24.36986301369863
2016-04-16,10.07,1.6,1989-10-31,JAM,26.476712328767125
2016-07-05,10.07,1.9,1994-01-29,USA,22.446575342465753
2016-07-05,10.07,1.0,1991-12-15,JAM,24.572602739726026
2016-05-14,10.07,0.0,1991-01-31,QAT,25.301369863013697
2016-05-06,10.07,1.8,1988-04-29,GER,28.03835616438356
2016-08-06,10.07,1.6,1996-05-13,USA,20.246575342465754
2016-09-06,10.07,0.6,1994-10-11,CAN,21.92054794520548
2016-11-06,10.07,2.0,1988-08-03,TTO,28.279452054794522
2016-06-30,10.07,0.0,1990-07-04,JAM,26.008219178082193
2016-01-07,10.07,-0.9,1995-07-20,JAM,20.482191780821918
2016-01-07,10.07,0.4,1988-04-25,JAM,27.720547945205478
2016-02-07,10.07,1.8,1995-09-23,USA,20.389041095890413
2016-03-07,10.07,1.6,1994-06-05,USA,21.76986301369863
2016-07-07,10.07,0.0,1984-03-07,NED,32.35616438356164
2016-07-07,10.07,0.0,1989-05-04,TUR,27.194520547945206
2016-07-07,10.07,1.5,1990-05-29,TUR,26.126027397260273
2016-09-07,10.07,-0.1,1992-05-27,CAN,24.2986301369863
2016-07-22,10.07,0.4,1990-05-01,USA,26.243835616438357
2016-08-13,10.07,-0.4,1986-08-21,JAM,30.0
2016-08-14,10.07,0.0,1990-11-06,FRA,25.78904109589041
2016-03-09,10.07,0.4,1976-05-04,SKN,39.87397260273973
2017-12-05,10.07,0.9,1994-02-04,GBR,23.84931506849315
2017-10-06,10.07,-0.4,1993-09-29,USA,24.035616438356165
2017-10-06,10.07,1.7,1990-05-01,USA,27.45205479452055
2017-06-23,10.07,0.5,1994-08-28,JAM,22.835616438356166
2017-06-23,10.07,0.9,1996-11-29,JAM,20.578082191780823
2017-06-27,10.07,0.8,1991-04-19,KOR,26.208219178082192
2017-09-07,10.07,0.3,1990-05-01,USA,27.372602739726027
2017-04-08,10.07,0.3,1986-08-21,JAM,30.65205479452055
2017-04-08,10.07,-0.2,1994-05-03,GBR,22.947945205479453
2017-08-29,10.07,0.9,1993-01-07,JAM,24.65753424657534
2017-09-09,10.07,1.8,1996-06-24,JPN,21.224657534246575
2018-03-16,10.07,-1.3,1985-05-25,RSA,32.83013698630137
2018-04-21,10.07,1.0,1993-11-13,USA,24.45205479452055
2018-05-25,10.07,1.9,1996-06-26,USA,21.926027397260274
2018-06-06,10.07,-0.9,1994-11-09,USA,23.589041095890412
2018-09-06,10.07,1.1,1997-01-28,FRA,21.61917808219178
2018-10-06,10.07,2.0,1993-04-05,IRI,25.52054794520548
2018-06-22,10.07,-0.1,1993-10-06,JAM,24.726027397260275
2018-06-07,10.07,1.1,1997-01-28,FRA,21.36986301369863
2018-07-21,10.07,0.1,1994-11-09,USA,23.71232876712329
2018-07-28,10.07,1.2,1989-12-21,USA,28.61917808219178
2018-07-30,10.07,1.7,1985-10-11,JAM,32.821917808219176
2018-08-18,10.07,0.1,1993-09-21,RSA,24.923287671232877
2019-03-06,10.07,0.1,1992-02-27,FRA,27.03835616438356
2019-07-06,10.07,1.9,1996-11-21,CUB,22.635616438356163
2019-09-06,10.07,1.7,1998-01-31,NGR,21.610958904109587
2019-06-30,10.07,0.1,1995-06-10,ANT,24.07123287671233
2019-05-07,10.07,0.2,1992-05-27,CAN,26.96164383561644
2019-07-20,10.07,-0.3,1993-06-10,GBR,26.126027397260273
2019-09-08,10.07,0.5,1992-02-27,FRA,27.54794520547945
2019-08-18,10.07,2.0,1989-12-26,JAM,29.663013698630138
2019-08-18,10.07,2.0,1993-06-10,GBR,26.205479452054796
2019-08-25,10.07,1.0,1985-04-24,USA,34.35890410958904
2019-08-29,10.07,1.6,1996-01-02,BRA,23.671232876712327
2019-08-29,10.07,-0.4,1989-12-26,JAM,29.693150684931506
2019-09-27,10.07,-0.3,1989-12-26,JAM,29.77260273972603
2019-09-27,10.07,0.1,1994-09-26,ITA,25.019178082191782
2019-09-28,10.07,-0.1,1994-10-11,CAN,24.980821917808218
2019-09-28,10.07,0.6,1998-06-15,ITA,21.301369863013697
1968-10-14,10.08,1.6,2046-10-09,USA,-78.03835616438356
1975-08-20,10.08,-1.2,2053-11-13,USA,-78.28767123287672
1977-08-20,10.08,0.2,2055-09-20,CUB,-78.13698630136986
1978-06-19,10.08,0.3,2055-09-20,CUB,-77.30684931506849
1981-01-08,10.08,0.9,2057-12-27,USA,-77.01917808219179
1982-08-20,10.08,1.2,2061-01-07,USA,-78.43835616438356
1983-04-13,10.08,0.1,2060-02-15,USA,-76.8958904109589
1985-05-30,10.08,1.6,2064-06-23,USA,-79.12054794520547
1986-05-17,10.08,0.1,2066-03-23,USA,-79.9041095890411
1986-07-06,10.08,1.3,2061-01-07,USA,-74.55890410958904
1986-10-09,10.08,1.1,2063-08-27,NGR,-76.93424657534247
1987-06-27,10.08,1.8,2066-01-23,USA,-78.63013698630137
1987-08-30,10.08,1.0,2065-03-18,JAM,-77.6027397260274
1988-06-24,10.08,-0.1,2069-01-20,USA,-80.63013698630137
1988-08-15,10.08,0.9,2065-03-18,JAM,-76.64109589041095
1988-08-17,10.08,1.1,2066-02-20,USA,-77.56438356164384
1989-08-18,10.08,1.7,2067-02-21,USA,-77.56438356164384
1990-05-05,10.08,1.3,2063-03-09,USA,-72.89315068493151
1990-07-23,10.08,1.1,2061-01-07,USA,-70.5095890410959
1990-08-08,10.08,1.2,2067-04-08,USA,-76.71780821917808
1991-06-15,10.08,0.7,2064-04-09,BRA,-72.86849315068493
1991-09-13,10.08,0.5,2069-01-20,USA,-77.40821917808219
1992-09-05,10.08,-1.2,2069-01-20,USA,-76.42739726027398
1992-07-31,10.08,0.0,2067-02-21,USA,-74.6109589041096
1992-08-13,10.08,1.3,2066-01-23,KAZ,-73.4958904109589
1993-05-29,10.08,1.2,1970-07-09,USA,22.904109589041095
1993-02-07,10.08,1.5,2061-10-12,CAN,-68.72328767123288
1993-07-30,10.08,0.4,2060-02-04,GBR,-66.56164383561644
1993-08-14,10.08,-0.1,2066-02-20,USA,-72.56986301369864
1994-04-16,10.08,1.9,1976-03-30,BAR,18.057534246575344
1994-01-06,10.08,1.4,1972-06-17,NGR,21.56986301369863
1994-04-06,10.08,0.9,2067-02-21,USA,-72.92876712328767
1994-06-15,10.08,-0.9,2066-02-20,USA,-71.73424657534247
1994-04-07,10.08,0.2,2067-12-07,CAN,-73.71780821917808
1994-11-07,10.08,0.5,2067-12-07,CAN,-73.13150684931507
1994-07-08,10.08,0.7,2060-02-04,GBR,-65.62191780821918
1995-05-20,10.08,0.4,1973-12-30,TTO,21.4
1995-03-07,10.08,0.8,1971-11-22,NGR,23.304109589041097
1995-07-21,10.08,0.9,2060-02-04,GBR,-64.58630136986301
1995-06-08,10.08,1.8,2067-04-08,USA,-71.88219178082191
1995-08-25,10.08,-0.4,2060-02-04,GBR,-64.4904109589041
1996-12-04,10.08,1.9,1970-07-11,JAM,26.41917808219178
1996-06-05,10.08,1.6,1970-03-10,USA,26.257534246575343
1996-06-14,10.08,-0.2,2066-02-20,USA,-69.73424657534247
1996-06-14,10.08,-0.3,1975-01-28,USA,21.39178082191781
1996-06-14,10.08,0.3,1974-07-23,USA,21.90958904109589
1996-06-15,10.08,0.6,1970-03-10,USA,26.284931506849315
1996-06-28,10.08,0.7,2068-09-09,USA,-72.24931506849315
1996-07-26,10.08,1.1,1971-11-22,NGR,24.693150684931506
1996-07-26,10.08,1.3,2068-09-09,USA,-72.17260273972603
1996-07-27,10.08,-0.5,2067-04-08,USA,-70.74520547945205
1996-08-16,10.08,0.6,2069-06-26,NOR,-72.90958904109588
1996-08-30,10.08,-0.4,2066-02-20,USA,-69.52328767123288
1996-09-16,10.08,1.2,2066-02-20,USA,-69.47671232876712
1997-05-23,10.08,1.1,1975-02-24,JAM,22.257534246575343
1997-12-06,10.08,-0.2,1974-07-23,USA,23.389041095890413
1997-12-06,10.08,0.8,1974-06-16,USA,23.49041095890411
1997-06-13,10.08,0.5,1971-11-22,NGR,25.575342465753426
1997-02-07,10.08,0.8,2067-02-21,USA,-70.08493150684932
1997-02-07,10.08,0.8,1972-06-21,JPN,24.649315068493152
1997-02-07,10.08,1.0,1973-12-30,TTO,23.123287671232877
1997-03-08,10.08,0.5,1975-01-28,USA,22.123287671232877
1998-03-20,10.08,1.6,2067-02-10,NAM,-68.94246575342466
1998-09-05,10.08,0.7,1976-02-06,ITA,22.594520547945205
1998-06-19,10.08,0.5,1972-05-05,USA,26.13972602739726
1998-06-20,10.08,0.5,1978-11-22,NGR,19.589041095890412
1998-01-07,10.08,0.2,2067-12-07,CAN,-69.96164383561644
1998-09-07,10.08,1.0,1974-07-23,USA,24.14246575342466
1998-09-08,10.08,0.8,1975-02-24,JAM,23.553424657534247
1998-12-08,10.08,-0.6,1978-11-22,NGR,20.057534246575344
1998-08-25,10.08,1.4,1972-10-20,USA,25.863013698630137
1998-08-28,10.08,-0.3,1973-12-30,TTO,24.676712328767124
1998-09-17,10.08,-0.5,1976-03-30,BAR,22.482191780821918
1998-09-17,10.08,-0.1,1973-12-09,GBR,24.78904109589041
1998-04-10,10.08,1.5,1970-01-29,JPN,28.213698630136985
1999-06-04,10.08,-0.1,1976-04-17,RSA,23.145205479452056
1999-05-26,10.08,1.6,1974-05-12,USA,25.054794520547944
1999-04-06,10.08,1.6,1973-09-05,GHA,25.6
1999-04-06,10.08,1.6,1978-11-23,USA,20.38082191780822
1999-09-06,10.08,1.0,1974-09-19,HUN,24.980821917808218
1999-06-16,10.08,-0.1,1975-09-18,GBR,23.75890410958904
1999-06-16,10.08,0.1,1975-01-28,USA,24.397260273972602
1999-05-07,10.08,-0.6,2067-12-07,CAN,-68.63287671232877
1999-07-07,10.08,0.8,1974-01-27,USA,25.457534246575342
1999-07-25,10.08,0.4,1978-01-19,USA,21.526027397260275
1999-08-08,10.08,0.2,1976-03-30,BAR,23.372602739726027
1999-08-21,10.08,-0.6,1978-05-04,GBR,21.312328767123287
1999-03-09,10.08,0.1,2068-09-09,USA,-69.55342465753425
2000-06-15,10.08,0.4,1974-07-23,USA,25.915068493150685
2000-06-17,10.08,0.7,2067-12-07,CAN,-67.51780821917808
2000-06-24,10.08,1.9,2068-10-29,USA,-68.3945205479452
2000-06-28,10.08,-0.8,1974-06-29,USA,26.016438356164382
2000-09-23,10.08,-0.3,1978-05-04,GBR,22.405479452054795
2001-04-22,10.08,0.7,1978-01-19,USA,23.27123287671233
2001-02-06,10.08,0.0,1982-10-02,USA,18.361643835616437
2001-06-06,10.08,-0.1,1978-01-19,USA,23.394520547945206
2001-07-20,10.08,0.5,1978-01-19,USA,23.515068493150686
2002-09-05,10.08,2.0,2068-10-29,USA,-66.1945205479452
2002-05-15,10.08,0.0,1978-01-19,USA,24.334246575342465
2002-01-06,10.08,-0.6,1975-11-22,NGR,26.14246575342466
2002-07-16,10.08,-0.1,1976-05-04,SKN,26.216438356164385
2002-07-27,10.08,0.2,1976-05-04,SKN,26.246575342465754
2002-08-16,10.08,0.3,1974-07-23,USA,28.084931506849315
2002-08-30,10.08,0.3,1982-04-09,GBR,20.405479452054795
2003-11-04,10.08,1.3,1980-03-22,RSA,23.635616438356163
2003-05-24,10.08,0.5,1984-11-10,TTO,18.545205479452054
2003-06-15,10.08,0.8,1975-11-22,NGR,27.58082191780822
2003-12-07,10.08,0.9,1976-03-30,BAR,27.706849315068492
2003-12-07,10.08,1.8,1978-04-24,USA,25.638356164383563
2003-08-25,10.08,0.0,1984-11-10,TTO,18.8
2003-08-25,10.08,0.0,1973-12-09,GBR,29.72876712328767
2003-09-13,10.08,1.9,1976-09-17,NGR,27.005479452054793
2004-10-07,10.08,-0.2,1978-01-14,USA,26.747945205479454
2004-10-07,10.08,0.3,1985-03-21,NGR,19.561643835616437
2004-08-21,10.08,0.8,1976-03-30,BAR,28.413698630136988
2005-05-30,10.08,1.3,1978-11-27,USA,26.523287671232875
2005-11-06,10.08,-0.4,1974-07-23,USA,31.312328767123287
2005-06-25,10.08,-2.3,1982-10-02,USA,22.745205479452054
2005-06-25,10.08,1.0,1984-10-04,USA,20.736986301369864
2005-06-25,10.08,0.1,1980-09-23,JAM,24.76986301369863
2005-05-07,10.08,1.8,1982-06-10,JAM,22.923287671232877
2005-07-22,10.08,1.0,1982-06-10,JAM,23.13150684931507
2005-07-24,10.08,0.7,1987-05-20,USA,18.19178082191781
2005-07-08,10.08,0.5,1980-01-19,USA,25.484931506849314
2005-07-08,10.08,-1.0,1975-09-18,GBR,29.824657534246576
2005-08-16,10.08,1.4,1981-07-05,USA,24.13150684931507
2005-08-28,10.08,0.5,1982-09-08,USA,22.986301369863014
2005-04-09,10.08,0.6,1982-11-16,FRA,22.410958904109588
2006-02-06,10.08,1.6,1982-06-10,JAM,23.676712328767124
2006-08-07,10.08,0.1,1978-04-24,USA,28.306849315068494
2006-07-25,10.08,2.0,1984-05-01,BAH,22.246575342465754
2006-08-18,10.08,1.0,1978-01-14,USA,28.610958904109587
2007-10-03,10.08,1.9,1981-09-02,AUS,26.101369863013698
2007-05-13,10.08,0.2,1986-04-27,USA,21.057534246575344
2007-06-21,10.08,1.5,1986-01-31,USA,21.4
2007-08-26,10.08,0.3,1982-11-23,JAM,24.77260273972603
2007-08-26,10.08,-0.5,1984-03-07,AHO,23.484931506849314
2008-03-05,10.08,1.8,1977-04-12,USA,30.91780821917808
2008-09-05,10.08,1.4,1982-06-10,JAM,26.257534246575343
2008-05-31,10.08,1.9,1987-05-20,USA,21.046575342465754
2008-05-31,10.08,1.9,1987-07-12,USA,20.9013698630137
2008-01-06,10.08,0.8,1985-10-11,JAM,22.252054794520546
2008-05-07,10.08,-1.1,1978-11-22,POR,29.476712328767125
2008-08-15,10.08,-0.1,1986-01-31,USA,22.553424657534247
2008-05-09,10.08,-1.3,1982-06-10,JAM,25.931506849315067
2008-09-25,10.08,-0.3,1985-10-11,JAM,22.972602739726028
2009-03-14,10.08,1.5,1989-12-26,JAM,19.22739726027397
2009-05-17,10.08,0.5,1985-04-24,USA,24.07945205479452
2009-05-17,10.08,1.1,1988-01-27,USA,21.317808219178083
2009-05-20,10.08,-1.0,1985-04-24,USA,24.087671232876712
2009-07-06,10.08,1.7,1986-12-13,USA,22.578082191780823
2009-06-13,10.08,1.3,1990-05-29,AZE,19.054794520547944
2009-06-27,10.08,-0.2,1982-11-29,JAM,26.594520547945205
2009-03-07,10.08,0.1,1984-10-05,TTO,24.435616438356163
2009-03-07,10.08,0.1,1981-02-10,JAM,28.087671232876712
2009-03-07,10.08,-0.3,1982-06-10,JAM,26.75890410958904
2009-10-07,10.08,-0.1,1986-12-13,USA,22.832876712328765
2009-07-28,10.08,0.1,1977-04-12,USA,32.31506849315068
2009-08-15,10.08,-0.7,1985-07-06,TTO,24.126027397260273
2009-04-09,10.08,-0.4,1977-04-12,USA,32.013698630136986
2009-06-09,10.08,-1.5,1985-10-11,JAM,23.676712328767124
2010-04-06,10.08,1.7,1985-07-06,TTO,24.767123287671232
2010-04-06,10.08,1.7,1982-06-10,JAM,27.84109589041096
2010-09-07,10.08,1.3,1985-10-14,FRA,24.915068493150685
2010-07-14,10.08,0.9,1985-10-11,JAM,24.77260273972603
2010-07-25,10.08,0.7,1986-09-09,ANT,23.89041095890411
2010-07-29,10.08,1.9,1986-11-11,CIV,23.72876712328767
2010-08-13,10.08,-0.3,1986-01-31,USA,24.54794520547945
2011-05-22,10.08,0.6,1990-11-06,FRA,20.553424657534247
2011-05-31,10.08,-0.2,1986-09-09,ANT,24.73972602739726
2011-11-06,10.08,0.6,1981-02-10,JAM,30.756164383561643
2011-06-23,10.08,1.9,1982-10-02,USA,28.742465753424657
2011-06-23,10.08,1.9,1977-04-12,USA,34.21917808219178
2011-06-24,10.08,-1.8,1982-11-23,JAM,28.602739726027398
2011-05-07,10.08,-0.3,1982-10-02,USA,28.613698630136987
2011-10-07,10.08,1.8,1986-01-31,USA,25.698630136986303
2011-10-07,10.08,1.0,1985-10-11,JAM,26.005479452054793
2011-08-28,10.08,-0.8,1976-05-04,SKN,35.33972602739726
2011-08-28,10.08,-1.4,1986-01-31,USA,25.589041095890412
2011-10-09,10.08,0.1,1982-10-02,USA,29.03835616438356
2011-11-09,10.08,0.1,1985-07-06,TTO,26.361643835616437
2012-04-21,10.08,-2.2,1986-08-20,USA,25.687671232876713
2012-04-21,10.08,1.0,1983-07-01,TTO,28.827397260273973
2012-04-29,10.08,2.0,1992-10-06,JPN,19.575342465753426
2012-05-19,10.08,-0.4,1985-04-24,USA,27.087671232876712
2012-02-06,10.08,0.8,1993-06-10,GBR,18.671232876712327
2012-06-29,10.08,1.0,1989-05-04,JAM,23.16986301369863
2012-06-07,10.08,0.0,1990-11-06,FRA,21.6
2012-05-08,10.08,1.7,1984-05-01,BAH,28.03835616438356
2012-08-30,10.08,1.4,1977-04-12,USA,35.40821917808219
2013-04-19,10.08,1.6,1989-12-12,USA,23.367123287671234
2013-12-05,10.08,1.6,1992-05-27,CAN,21.53972602739726
2013-05-21,10.08,0.1,1986-08-20,USA,26.76986301369863
2013-06-06,10.08,0.8,1990-05-04,USA,23.106849315068494
2013-10-06,10.08,-0.1,1987-05-09,GBR,26.43013698630137
2013-06-27,10.08,-0.5,1976-05-04,SKN,37.172602739726024
2013-06-29,10.08,0.0,1984-01-01,NOR,29.512328767123286
2013-07-13,10.08,1.9,1988-08-29,GBR,24.887671232876713
2013-07-19,10.08,-0.4,1976-05-04,SKN,37.23287671232877
2013-02-08,10.08,0.5,1988-04-29,GER,24.797260273972604
2013-11-08,10.08,0.1,1988-08-03,TTO,25.28219178082192
2013-08-26,10.08,-0.8,1982-10-02,USA,30.92054794520548
2013-08-09,10.08,1.1,1987-03-13,CHN,26.427397260273974
2014-04-19,10.08,-0.5,1988-06-10,ZAM,25.873972602739727
2014-04-25,10.08,1.7,1989-02-22,USA,25.186301369863013
2014-04-26,10.08,1.5,1993-12-15,USA,20.375342465753423
2014-05-31,10.08,1.5,1993-06-10,GBR,20.986301369863014
2014-08-06,10.08,1.4,1989-02-22,USA,25.46849315068493
2014-08-06,10.08,1.4,1988-08-29,GBR,25.953424657534246
2014-06-17,10.08,-0.4,1985-04-24,USA,29.167123287671235
2014-06-27,10.08,1.7,1990-05-04,USA,24.164383561643834
2014-06-28,10.08,-0.6,1991-01-31,QAT,23.421917808219177
2014-05-07,10.08,1.4,1995-10-07,USA,18.594520547945205
2014-05-07,10.08,-0.8,1985-07-06,TTO,28.854794520547944
2014-08-08,10.08,0.2,1992-07-13,USA,22.084931506849315
2014-08-15,10.08,-1.3,1991-08-31,SKN,22.972602739726028
2014-08-24,10.08,-1.9,1992-10-01,JAM,21.90958904109589
2015-11-04,10.08,0.7,1989-11-27,USA,25.953424657534246
2015-02-05,10.08,1.4,1993-10-15,USA,21.323287671232876
2015-02-05,10.08,-2.4,1982-11-23,JAM,32.224657534246575
2015-04-06,10.08,0.9,1992-07-13,USA,22.745205479452054
2015-04-06,10.08,0.9,1993-09-21,RSA,21.553424657534247
